ID,Start time,Completion time,Email,Name,Last modified time,Date,Staff Name,Location,User,Reason for Visit,Issue presented,Comments
703,10/4/23 15:11:50,10/4/23 15:16:50,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Other;,Needed to use computer.
704,10/4/23 14:04:56,10/4/23 15:44:10,anonymous,,,10/4/2023,Caitlin,PY - STAT Table,Student,Tech Help;,WIFI;,helped student connect to wifi
705,10/4/23 15:16:52,10/4/23 16:03:43,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Looking around lab.
706,10/4/23 16:03:45,10/4/23 16:04:22,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Looking around lab with friend.
707,10/4/23 15:55:57,10/4/23 16:09:34,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,.
708,10/4/23 15:44:15,10/4/23 16:34:03,anonymous,,,10/4/2023,Caitlin,PY - STAT Table,Guest,Other;,Other;,helped 
709,10/5/23 7:50:45,10/5/23 7:51:11,anonymous,,,10/5/2023,Breanna,Email,Student,Tech Help;Other;,Other;,chromebook inquiry
710,10/5/23 7:51:14,10/5/23 7:51:39,anonymous,,,10/5/2023,Breanna,Email,Student,Other;,Other;,chromebook inquiry
711,10/5/23 7:51:41,10/5/23 7:52:12,anonymous,,,10/4/2023,Breanna,Zoom Appointments,Student,Tech Help;,Other;,Issue with MindTap
712,10/5/23 8:46:01,10/5/23 8:46:28,anonymous,,,10/5/2023,Breanna,Email,Student,Tech Help;,WIFI;,needed wifi login info
713,10/5/23 9:10:13,10/5/23 9:10:42,anonymous,,,10/5/2023,Breanna,Email,Student,Tech Help;,WIFI;,needed wifi login info
714,10/5/23 9:11:14,10/5/23 9:22:09,anonymous,,,10/5/2023,Yessica Balderrama,PY - Lab,Student,Tech Help;,Office 365;,Needed help getting into office 365
715,10/5/23 9:12:05,10/5/23 9:35:39,anonymous,,,10/5/2023,jacob ,PY - Lab,Student,Other;,Other;,Student needed help with wifi 
716,10/5/23 9:45:18,10/5/23 9:46:43,anonymous,,,10/5/2023,jacob ,PY - Lab,Student,Tech Help;,Office 365;,student needed help logging into office 365
717,10/5/23 9:46:45,10/5/23 9:47:47,anonymous,,,10/5/2023,jacob ,PY - Lab,Staff,Other;,Other;,needed help logging into panopto but the servers for it seem to be down. 
718,10/5/23 9:49:13,10/5/23 10:12:30,anonymous,,,10/5/2023,jacob,PY - Lab,Student,Printing;,Other;,student needed to print 
719,10/5/23 10:12:31,10/5/23 10:13:01,anonymous,,,10/5/2023,jacob,PY - Lab,Student,Printing;,Other;,student needed to print 
720,10/5/23 10:13:53,10/5/23 10:15:16,anonymous,,,10/5/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,student needed help getting on the wifi 
721,10/5/23 10:20:23,10/5/23 10:21:07,anonymous,,,10/5/2023,Chase,PY - Lab,Guest,Other;,Other;,Asking where a class is
722,10/5/23 10:21:09,10/5/23 10:21:24,anonymous,,,10/5/2023,Chase,PY - Lab,Guest,Other;,Other;,"Asked where a class is
"
723,10/5/23 10:21:26,10/5/23 10:21:50,anonymous,,,10/5/2023,Chase,PY - Lab,Guest,Other;,Other;,"Asked where a class is
"
724,10/5/23 10:21:52,10/5/23 10:22:07,anonymous,,,10/5/2023,Chase,PY - Lab,Guest,Other;,Other;,Asked where a class is
725,10/5/23 10:15:18,10/5/23 10:27:19,anonymous,,,10/5/2023,jacob,PY - Lab,Student,Other;,Other;,student needed help getting on the wifi 
726,10/5/23 10:22:09,10/5/23 10:31:51,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,"Student had trouble logging into wifi, restarted computer and connected"
727,10/5/23 10:27:21,10/5/23 10:32:25,anonymous,,,10/5/2023,jacob,PY - Lab,Student,Other;,WIFI;,student needed help getting on the wifi 
728,10/5/23 9:15:04,10/5/23 10:42:12,anonymous,,,10/5/2023,Kayla,PY - Library,Student,Tech Help;,WIFI;,Help logging in onto computer and phone WiFi 
729,10/5/23 10:31:53,10/5/23 11:49:01,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,Needed help logging onto wifi
730,10/5/23 11:49:03,10/5/23 11:54:31,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,"Wifi help
"
731,10/5/23 11:54:32,10/5/23 11:55:01,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Printing;,Other;,Printing
732,10/5/23 11:55:02,10/5/23 11:56:01,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,"Wifi help
"
733,10/5/23 11:56:02,10/5/23 11:56:39,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Computer Usage;,Other;,"Computer usage
"
734,10/5/23 11:56:41,10/5/23 11:59:04,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Computer Usage;,Other;,Computer
735,10/5/23 11:59:06,10/5/23 11:59:51,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Printing;,Other;,printing
736,10/5/23 12:00:02,10/5/23 12:00:28,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Computer Usage;,Other;,computer
737,10/5/23 12:16:29,10/5/23 12:17:19,anonymous,,,10/5/2023,Breanna,Email,Student,Tech Help;,WIFI;,using wrong wifi username
738,10/5/23 12:17:21,10/5/23 12:17:59,anonymous,,,10/5/2023,Breanna,Email,Student,Tech Help;,Student Email;,email password reset
739,10/5/23 12:21:26,10/5/23 12:22:02,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,Other;,Chromebook wifi
740,10/5/23 12:00:29,10/5/23 12:24:23,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Computer Usage;,Other;,computer usage
741,10/5/23 10:32:36,10/5/23 12:35:22,anonymous,,,10/5/2023,Jacob,PY - Lab,Student,Tech Help;,WIFI;,"student needed help getting on the wifi 
"
742,10/5/23 12:24:25,10/5/23 12:41:08,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,wifi help
743,10/5/23 12:42:56,10/5/23 12:43:44,anonymous,,,10/5/2023,Jabez,FS- Lab,Student,Tech Help;,Student Email;,Student needed help resetting their student email password. 
744,10/5/23 12:41:10,10/5/23 12:45:39,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Other;,Other;,Asking for help with getting textbooks
745,10/5/23 12:22:05,10/5/23 12:58:55,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,WIFI;Other;,Student had an issue accessing wifi
746,10/5/23 12:58:58,10/5/23 12:59:43,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,Other;,Chromebook wifi
747,10/5/23 12:59:45,10/5/23 13:00:27,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,Other;WIFI;,Chromebook wifi
748,10/5/23 12:46:03,10/5/23 13:06:30,anonymous,,,10/5/2023,Chase,PY - Lab,Student,Tech Help;,WIFI;,wifi help
749,10/5/23 13:12:17,10/5/23 13:18:13,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Printing;,Other;,Needs to use printer.
750,10/5/23 13:23:36,10/5/23 13:30:42,anonymous,,,10/5/2023,Vahn Frantz,PY - Lab,Guest,Other;,Other;,Direction to ESL classroom
751,10/5/23 13:39:04,10/5/23 13:49:20,anonymous,,,10/5/2023,Mia,FS- Lab,Student,Tech Help;Computer Usage;,Canvas;,N/A
752,10/5/23 13:18:17,10/5/23 14:01:17,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,WIFI;,Laptop needs to connect to WI-FI.
753,10/5/23 12:43:47,10/5/23 14:04:59,anonymous,,,10/5/2023,Jabez ,FS- Lab,Student,Tech Help;,Canvas;,Student needed help submitting a file onto canvas
754,10/5/23 14:01:18,10/5/23 14:05:35,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Student Email;,Needs help with student email.
755,10/5/23 14:13:52,10/5/23 14:14:19,anonymous,,,10/5/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Logging into wifi help
756,10/5/23 14:05:02,10/5/23 14:16:31,anonymous,,,10/5/2023,Jabez ,FS- Lab,Student,Study Table;,Other;,N/A
757,10/5/23 14:16:33,10/5/23 14:17:26,anonymous,,,10/5/2023,Jabez,FS- Lab,Student,Study Table;,Other;,N/A
758,10/5/23 14:05:37,10/5/23 14:20:42,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Office 365;,Needs help with Office 365.
759,10/5/23 14:20:44,10/5/23 14:21:32,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Other;,Needs to use computer.
760,10/5/23 14:23:07,10/5/23 14:25:10,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Guest,Printing;Tech Help;,Other;,"Visitor was a student, but I forgot to get a student ID :(. I think name was Natalia Dena? Could be wrong.
Needed assistance using library printers."
761,10/5/23 14:21:34,10/5/23 14:25:37,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Office 365;,Needed help with office 365.
762,10/5/23 14:25:13,10/5/23 14:25:52,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Guest,Other;,Other;,Asked to borrow a chromebook.
763,10/5/23 14:25:39,10/5/23 14:26:29,anonymous,,,10/5/2023,Britton ,PY - Lab,Student,Other;,Other;,Looking around.
764,10/5/23 14:26:31,10/5/23 14:27:09,anonymous,,,10/5/2023,Britton breivik,PY - Lab,Student,Other;,Other;,Looking around lab with friend.
765,10/5/23 14:19:51,10/5/23 14:41:02,anonymous,,,10/5/2023,Kayla,PY - Lab,Student,Tech Help;,Student Email;,"Could not access email, resolved after ressetting password, and reentering email. "
766,10/5/23 14:27:11,10/5/23 14:43:14,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Other;,Other;,Work at a desk.
767,10/5/23 14:43:16,10/5/23 14:43:50,anonymous,,,10/5/2023,Britton ,PY - Lab,Student,Other;,Other;,Working at a desk.
768,10/5/23 14:41:04,10/5/23 15:05:03,anonymous,,,10/5/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Help with wifi login
769,10/5/23 14:43:51,10/5/23 15:05:56,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,WIFI;,Needs help with WI-FI.
770,10/5/23 14:42:38,10/5/23 15:06:49,anonymous,,,10/5/2023,Priscilla Hug,PY - Lab,Guest,Tech Help;,WIFI;,"Laptop wouldn't connect to PierceWIFI, displayed 'can't connect to this network' error every time."
771,10/5/23 14:25:55,10/5/23 15:08:32,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Student,Tech Help;,WIFI;,Wifi connection issue with library chromebook. Fixed! :)
772,10/5/23 15:05:58,10/5/23 15:10:55,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,WIFI;,WI-FI help.
773,10/5/23 15:08:34,10/5/23 15:11:47,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Student,Tech Help;,WIFI;,Wifi connection issue with library chromebook; fixed!
774,10/5/23 15:10:56,10/5/23 15:14:13,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Other;,Other;,Looking around Lab.
775,10/5/23 15:11:50,10/5/23 15:37:31,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Student,Tech Help;,WIFI;,Phone connecting to Wifi.
776,10/5/23 15:49:03,10/5/23 15:57:48,anonymous,,,10/5/2023,Kayla,PY - Lab,Student,Tech Help;,Student Email;,"Help signing into email. Name was wrong, sent to registration."
777,10/5/23 13:19:03,10/5/23 16:06:42,anonymous,,,10/5/2023,Nick,FS- Lab,Guest,Computer Usage;,Other;,Guest came into use the computer
778,10/5/23 16:13:22,10/5/23 16:14:19,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,Other;,Chromebook access
779,10/5/23 16:14:21,10/5/23 16:14:57,anonymous,,,10/5/2023,Nick,FS- Lab,Student,Tech Help;,Office 365;,Login into Office365
780,10/5/23 15:37:33,10/5/23 16:27:17,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Student,Other;,WIFI;,Wifi connection for library chromebook.
781,10/5/23 15:14:15,10/5/23 16:33:09,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Asking for directions.
782,10/5/23 16:27:19,10/5/23 16:38:03,anonymous,,,10/5/2023,Emily Barrett,PY - Library,Student,Tech Help;,WIFI;,Wifi connection to library chromebook.
783,10/5/23 16:33:11,10/5/23 16:53:22,anonymous,,,10/5/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Office 365;,Needs help with office 365.
784,10/6/23 8:48:32,10/6/23 8:49:06,anonymous,,,10/6/2023,Breanna,Email,Student,Tech Help;,WIFI;,wifi login not working
785,10/6/23 8:49:08,10/6/23 8:49:46,anonymous,,,10/6/2023,Breanna,Email,Student,Tech Help;,Other;,Can't login to Chromebook
786,10/6/23 9:34:01,10/6/23 9:35:52,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Study Table;,Other;,Student wanted a place to study before a test.
787,10/6/23 9:36:48,10/6/23 9:57:25,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Tech Help;,Student Email;,Student needed assistance activating student email on a school Chromebook.
788,10/6/23 10:05:40,10/6/23 10:06:41,anonymous,,,10/6/2023,Mia,FS- Lab,Student,Tech Help;,WIFI;,N/A
789,10/6/23 9:58:11,10/6/23 10:10:21,anonymous,,,10/6/2023,Taylor Swensen,PY - Library,Student,Tech Help;,Other;,Needed assistance with logging in on school issued Chromebook. 
790,10/6/23 10:16:04,10/6/23 10:17:28,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,chromebook wifi
791,10/6/23 10:16:48,10/6/23 10:18:04,anonymous,,,10/4/2023,Yessica Balderrama,PY - Lab,Student,Computer Usage;Printing;,Other;,No issue/help. Just came in to print.
792,10/6/23 10:18:06,10/6/23 10:18:55,anonymous,,,10/4/2023,Yessica Balderrama,PY - Lab,Guest,Other;,Other;,"Company with 203084429, didn't use computers."
793,10/6/23 10:10:23,10/6/23 10:20:42,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Tech Help;,Other;,Student needed assistance logging into her school-issued Chromebook.
794,10/6/23 10:15:03,10/6/23 10:29:55,anonymous,,,10/6/2023,Mia,FS- Lab,Student,Tech Help;,WIFI;,N/A
795,10/6/23 10:20:47,10/6/23 11:21:33,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Tech Help;,Other;,Student checked out a locked Chromebook from the library. I directed them back to the library so they could unlock their device or get a new one if needed.
796,10/6/23 11:21:35,10/6/23 11:43:52,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Other;,Other;,Student needed assistance finding financial aid.
797,10/6/23 10:23:09,10/6/23 11:52:08,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,Needs email password reset.
798,10/6/23 11:52:10,10/6/23 11:52:31,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;Other;,Chromebook login
799,10/6/23 11:52:32,10/6/23 11:52:58,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Student Email;,chromebook login
800,10/6/23 11:43:54,10/6/23 11:54:13,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Study Table;,Other;,Student needed a place to study.
801,10/6/23 11:57:49,10/6/23 11:58:11,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,study
802,10/6/23 11:57:59,10/6/23 11:58:31,anonymous,,,10/6/2023,Taylor Swensen,PY - Lab,Student,Study Table;,Other;,Student needed a place to study.
803,10/6/23 12:54:32,10/6/23 12:55:02,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Student Email;,Needs identify verification options reset on student email. Sent to IT.
804,10/6/23 12:08:13,10/6/23 13:06:20,anonymous,,,10/6/2023,Lola Cordero,FS- Lab,Student,Tech Help;,WIFI;Student Email;Office 365;,Student needed help with getting phone on the Wifi (because it was having trouble connecting) as well as getting into his student email on his phone and computer.
805,10/6/23 10:18:58,10/6/23 13:25:46,anonymous,,,10/6/2023,YB,PY - Lab,Student,Printing;,Other;,printing
806,10/6/23 13:06:24,10/6/23 13:39:08,anonymous,,,10/6/2023,Lola Cordero,FS- Lab,Student,Computer Usage;,Other;,Student just wanted to borrow a computer
807,10/6/23 14:46:30,10/6/23 14:47:05,anonymous,,,10/6/2023,Jonas Nelson,PY - Lab,Student,Printing;Computer Usage;,Other;,.
808,10/9/23 8:49:57,10/9/23 8:50:30,anonymous,,,10/9/2023,Breanna,Email,Student,Tech Help;,Student Email;,student email password reset
809,10/9/23 8:50:35,10/9/23 8:51:23,anonymous,,,10/9/2023,Breanna,Email,Student,Tech Help;,Student Email;,student needed login info for chromebook
810,10/9/23 8:47:44,10/9/23 9:16:41,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Tech Help;,WIFI;,Needed help logging into Wifi with legacy student ID.
811,10/9/23 9:16:43,10/9/23 9:42:22,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Tech Help;,Office 365;Student Email;,"Needed a student email password reset, and to be shown how to access Office 365."
812,10/9/23 9:42:25,10/9/23 9:49:05,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Tech Help;,WIFI;,NA
813,10/9/23 9:49:53,10/9/23 9:50:21,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Printing;,Other;,NA
814,10/9/23 9:49:07,10/9/23 9:51:15,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Tech Help;,WIFI;,NA
815,10/9/23 9:54:31,10/9/23 9:54:56,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Study Table;,Other;,NA
816,10/9/23 9:58:29,10/9/23 9:59:29,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Computer Usage;,Other;,using comp
817,10/9/23 9:57:46,10/9/23 9:59:54,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Tech Help;,Other;,needs help logging into everything
818,10/9/23 10:01:26,10/9/23 10:02:46,anonymous,,,10/9/2023,Teresia,FS- Lab,Student,Computer Usage;,Other;,The student borrowed headphones for use in the lab.
819,10/9/23 9:56:44,10/9/23 10:04:49,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Study Table;,Other;,0
820,10/9/23 9:56:41,10/9/23 10:05:06,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Study Table;,Other;,0
821,10/9/23 9:56:30,10/9/23 10:05:32,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Other;,Other;,0
822,10/9/23 10:02:49,10/9/23 10:05:34,anonymous,,,10/9/2023,Teresia,FS- Lab,Student,Tech Help;Other;,WIFI;,"The student had issues connecting to the WiFi.  Help was given but she still couldn't log in. An email was sent to IT, waiting for the response."
823,10/9/23 10:07:50,10/9/23 10:43:10,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Asking questions about lab.
824,10/9/23 10:43:13,10/9/23 10:51:15,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Tech Help;,WIFI;,Needs WI-FI.
825,10/9/23 11:03:13,10/9/23 11:04:29,anonymous,,,10/9/2023,Nayeli Gabriel,FS- Lab,Student,Tech Help;Computer Usage;,Student Email;,student need it to reset email password 
826,10/9/23 10:51:16,10/9/23 11:18:38,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Tech Help;,WIFI;,Needs help with Wi-Fi.
827,10/9/23 11:18:40,10/9/23 11:19:19,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Helping a friend.
828,10/9/23 11:19:20,10/9/23 11:26:06,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Printing;,Other;,Needs to use printer.
829,10/9/23 11:26:08,10/9/23 11:28:05,anonymous,,,10/9/2023,Britton breivik,PY - Lab,Student,Tech Help;,Other;,Needs help with computer.
830,10/9/23 10:35:53,10/9/23 11:29:50,anonymous,,,10/9/2023,yessica,PY - Lab,Student,Tech Help;,Other;,library laptop sign in
831,10/9/23 10:01:40,10/9/23 11:32:07,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,student needed help with eifi 
832,10/9/23 11:32:10,10/9/23 11:39:33,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Study Table;,Other;,"study table
"
833,10/9/23 11:39:38,10/9/23 11:40:26,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Study Table;,Other;,study table 
834,10/9/23 11:28:07,10/9/23 11:40:34,anonymous,,,10/9/2023,Britton breivik,PY - Lab,Student,Other;,Other;,Using work study table.
835,10/9/23 11:40:32,10/9/23 11:41:07,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,wifi help 
836,10/9/23 11:40:36,10/9/23 11:51:53,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Other;,Other;,Working table.
837,10/9/23 11:41:09,10/9/23 11:54:09,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Computer Usage;,Other;,"use computer
"
838,10/9/23 11:51:55,10/9/23 11:54:24,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Other;,Needs help with email.
839,10/9/23 11:54:11,10/9/23 11:57:32,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Study Table;,Other;,study table
840,10/9/23 11:57:35,10/9/23 12:00:34,anonymous,,,10/9/2023,jacob,PY - Lab,Guest,Other;,Other;,brought priscilla a home made pumpkin spice latte it was a little and needed more pizzazz
841,10/9/23 12:00:38,10/9/23 12:01:27,anonymous,,,10/9/2023,priscilla ,PY - Lab,Student,Study Table;,Other;,jacob :p 
842,10/9/23 12:02:06,10/9/23 12:03:21,anonymous,,,10/9/2023,Nayeli G.,FS- Lab,Student,Tech Help;,Office 365;Student Email;Canvas;,Student name was incorrect so we update it at the student registration. 
843,10/9/23 12:04:20,10/9/23 12:09:22,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Tech Help;,WIFI;,Needed help logging into PierceWIFI with legacy ID.
844,10/9/23 11:54:26,10/9/23 12:14:05,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Other;,Stairfish help.
845,10/9/23 12:14:07,10/9/23 12:20:41,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Other;Tech Help;,Other;WIFI;,Needs Help with Wi-Fi.
846,10/9/23 12:09:24,10/9/23 12:43:15,anonymous,,,10/9/2023,Priscilla Hug,PY - Lab,Student,Computer Usage;,Other;,NA
847,10/9/23 12:20:43,10/9/23 12:47:15,anonymous,,,10/9/2023,Britton breivik,PY - Lab,Guest,Study Table;,Other;,Working on home work.
848,10/9/23 12:47:17,10/9/23 12:53:44,anonymous,,,10/9/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Student Email;,Needs help with email password.
849,10/9/23 12:55:19,10/9/23 12:55:43,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,wifi
850,10/9/23 13:00:00,10/9/23 13:01:03,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Other;,Other;,sticeker
851,10/9/23 13:08:13,10/9/23 13:08:37,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Other;,Creative cloud help
852,10/9/23 13:08:39,10/9/23 13:09:01,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Computer Usage;Study Table;,Other;,britton
853,10/9/23 13:11:53,10/9/23 13:16:11,anonymous,,,10/9/2023,Caitlin Heavner,PY - Lab,Student,Tech Help;,WIFI;,helped logged into wifi on chromebook
854,10/9/23 13:16:15,10/9/23 13:18:29,anonymous,,,10/9/2023,Caitlin,PY - Lab,Student,Other;,Other;,"needed help logging into student laptop, referred back to library"
855,10/9/23 13:19:07,10/9/23 13:19:57,anonymous,,,10/9/2023,Florian Williams,FS - Design Studio,Student,Computer Usage;,Other;,Computer usage
856,10/9/23 13:18:31,10/9/23 13:24:18,anonymous,,,10/9/2023,Caitlin,PY - Lab,Student,Computer Usage;,Other;,computer usage
857,10/9/23 13:17:08,10/9/23 13:32:53,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Computer Usage;Study Table;,Other;,"Chase!!!!
"
858,10/9/23 13:47:30,10/9/23 13:47:55,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Other;,Other;,PRISCILLA!!!!
859,10/9/23 13:58:49,10/9/23 13:59:45,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Office 365;,Microsoft Teams help
860,10/9/23 14:01:56,10/9/23 14:02:50,anonymous,,,10/9/2023,Jabez,FS- Lab,Student,Computer Usage;,Other;,Student came in for headphone use and computer use. 
861,10/9/23 13:24:20,10/9/23 14:04:36,anonymous,,,10/9/2023,Caitlin,PY - Lab,Student,Tech Help;,Office 365;,needed help with formatting in microsoft word
862,10/9/23 14:21:21,10/9/23 14:21:42,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,Study table
863,10/9/23 14:22:21,10/9/23 14:23:44,anonymous,,,10/9/2023,Nick,FS- Lab,Student,Tech Help;,WIFI;,"High school student with Chromebook that doesn't have access to WiFi, following up with Helpdesk"
864,10/9/23 14:31:47,10/9/23 14:32:15,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Other;,Other;,.
865,10/9/23 14:32:17,10/9/23 14:40:16,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Computer Usage;Study Table;,Other;,.
866,10/9/23 14:40:17,10/9/23 14:40:37,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Study Table;Computer Usage;,WIFI;,.
867,10/9/23 15:07:27,10/9/23 15:15:28,anonymous,,,10/9/2023,Gary Baker,FS - Design Studio,Student,Other;,Other;,using the audio booth
868,10/9/23 15:16:29,10/9/23 15:16:49,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Staff,Printing;Computer Usage;,Other;,.
869,10/9/23 15:19:36,10/9/23 15:24:00,anonymous,,,10/9/2023,jacob,PY - Lab,Student,Other;,WIFI;,student needed help getting on the wifi 
870,10/9/23 15:16:47,10/9/23 15:25:48,anonymous,,,10/9/2023,Gary Baker,FS - Design Studio,Staff,Computer Usage;,Other;,needs help accessing acrobat
871,10/9/23 15:27:04,10/9/23 15:27:18,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Guest,Other;,Other;,.
872,10/9/23 15:48:16,10/9/23 15:48:40,anonymous,,,10/9/2023,Jonas Nelson,PY - Lab,Student,Computer Usage;,Other;,...
873,10/9/23 14:02:52,10/9/23 16:40:42,anonymous,,,10/9/2023,Nick,FS- Lab,Student,Tech Help;,Office 365;,Student needed help resetting their Office 365 password. 
874,10/9/23 18:18:21,10/9/23 18:19:08,anonymous,,,10/9/2023,Breanna,Email,Student,Tech Help;,Student Email;,student email password reset
875,10/9/23 19:37:08,10/9/23 19:38:34,anonymous,,,10/9/2023,Nayeli Perez,FS- Lab,Student,Tech Help;,WIFI;Office 365;Student Email;Canvas;,ESL student came in for first time setup
