GameID,SeasonID,GameDate,HomeTeamID,AwayTeamID,VenueID,HomeTeamScore,AwayTeamScore,Overtime,Shootout
2000499,1,1/28/2001,10,11,1010,1,5,0,0
2000500,1,11/9/2000,20,9,1020,5,6,1,0
2000501,1,10/9/2000,1,11,1001,4,5,0,0
2000502,1,11/27/2000,4,24,1004,3,2,0,0
2000503,1,12/15/2000,4,14,1004,4,2,0,0
2000504,1,2/21/2001,10,23,1010,3,0,0,0
2000505,1,1/11/2001,7,8,1007,1,0,0,0
2000506,1,5/23/2001,32,14,1032,3,0,0,0
2000507,1,5/1/2001,3,6,1003,1,2,1,0
2000508,1,4/4/2001,25,6,1025,0,4,0,0
2000509,1,3/6/2001,10,9,1010,1,0,0,0
2000510,1,4/14/2001,15,5,1015,0,5,0,0
2000511,1,2/10/2001,4,23,1004,5,1,0,0
2000512,1,3/15/2001,32,4,1032,1,2,0,0
2000513,1,12/27/2000,4,27,1004,2,1,0,0
2000514,1,5/24/2001,16,17,1016,2,1,0,0
2000515,1,3/11/2001,18,16,1018,1,0,1,0
2000516,1,11/23/2000,2,3,1002,3,0,0,0
2000517,1,11/28/2000,18,17,1018,4,5,0,0
2000518,1,12/18/2000,26,3,1026,4,3,0,0
2000519,1,4/29/2001,6,5,1006,1,2,1,1
2000520,1,11/30/2000,4,6,1004,4,5,0,0
2000521,1,4/9/2001,29,16,1029,0,1,0,0
2000522,1,5/30/2001,20,13,1020,2,3,0,0
2000523,1,1/22/2001,16,12,1016,5,2,0,0
2000524,1,4/27/2001,10,21,1010,5,1,0,0
2000525,1,3/29/2001,27,11,1027,4,5,0,0
2000526,1,5/17/2001,12,20,1012,0,5,0,0
2000527,1,5/14/2001,7,3,1007,1,0,0,0
2000528,1,1/13/2001,28,20,1028,2,3,0,0
2000529,1,3/17/2001,28,23,1028,1,0,1,1
2000530,1,5/25/2001,6,26,1006,0,3,0,0
2000531,1,4/6/2001,6,32,1006,0,2,0,0
2000532,1,12/26/2000,3,10,1003,4,1,0,0
2000533,1,11/8/2000,26,12,1026,1,4,0,0
2000534,1,11/16/2000,26,17,1026,0,4,0,0
2000535,1,10/7/2000,21,12,1021,4,3,1,1
2000536,1,3/2/2001,7,21,1007,2,4,0,0
2000537,1,4/17/2001,14,28,1014,3,1,0,0
2000538,1,2/15/2001,27,24,1027,3,5,0,0
2000539,1,4/28/2001,17,6,1017,3,4,1,1
2000540,1,5/16/2001,23,2,1023,1,2,0,0
2000541,1,6/8/2001,30,12,1030,5,0,0,0
2000542,1,11/4/2000,31,25,1031,2,0,0,0
2000543,1,3/4/2001,26,2,1026,4,2,0,0
2000544,1,12/12/2000,28,12,1028,5,1,0,0
2000545,1,12/21/2000,24,1,1024,3,4,0,0
2000546,1,3/21/2001,23,31,1023,6,5,1,0
2000547,1,10/3/2000,18,21,1018,2,4,0,0
2000548,1,4/5/2001,27,9,1027,1,0,0,0
2000549,1,11/20/2000,31,10,1031,0,4,0,0
2000550,1,6/3/2001,8,20,1008,0,5,0,0
2000551,1,3/22/2001,24,17,1024,2,4,0,0
2000552,1,4/18/2001,29,22,1029,5,3,0,0
2000553,1,11/6/2000,24,9,1024,6,5,1,1
2000554,1,5/22/2001,1,2,1001,0,2,0,0
2000555,1,2/2/2001,20,28,1020,1,3,0,0
2000556,1,4/24/2001,8,31,1008,4,5,0,0
2000557,1,11/18/2000,27,12,1027,0,1,0,0
2000558,1,6/10/2001,26,27,1026,3,2,0,0
2000559,1,11/29/2000,12,19,1012,3,4,0,0
2000560,1,1/6/2001,15,24,1015,3,5,0,0
2000561,1,2/11/2001,31,28,1031,2,5,0,0
2000562,1,3/26/2001,11,21,1011,3,2,0,0
2000563,1,10/8/2000,2,16,1002,3,5,0,0
2000564,1,4/19/2001,18,14,1018,0,2,0,0
2000565,1,5/27/2001,31,11,1031,2,0,0,0
2000566,1,2/27/2001,14,18,1014,2,4,0,0
2000567,1,3/20/2001,19,10,1019,3,4,0,0
2000568,1,6/9/2001,11,12,1011,1,5,0,0
2000569,1,2/19/2001,32,23,1032,5,6,1,0
2000570,1,12/24/2000,24,16,1024,1,2,0,0
2000571,1,10/12/2000,9,18,1009,4,3,1,1
2000572,1,10/17/2000,28,3,1028,3,4,1,1
2000573,1,1/21/2001,17,5,1017,4,5,1,0
2000574,1,10/29/2000,2,17,1002,3,5,0,0
2000575,1,4/10/2001,20,12,1020,0,4,0,0
2000576,1,12/13/2000,14,5,1014,4,0,0,0
2000577,1,6/4/2001,29,5,1029,5,6,1,1
2000578,1,12/3/2000,6,10,1006,2,3,1,0
2000579,1,2/8/2001,26,5,1026,5,3,0,0
2000580,1,3/5/2001,32,19,1032,4,2,0,0
2000581,1,2/6/2001,28,24,1028,1,0,1,1
2000582,1,5/8/2001,13,14,1013,5,0,0,0
2000583,1,12/19/2000,32,25,1032,0,1,0,0
2000584,1,2/16/2001,23,14,1023,2,3,0,0
2000585,1,4/7/2001,11,26,1011,0,3,0,0
2000586,1,3/3/2001,18,6,1018,4,5,0,0
2000587,1,1/15/2001,4,19,1004,5,2,0,0
2000588,1,3/27/2001,22,20,1022,0,2,0,0
2000589,1,4/20/2001,7,18,1007,2,3,0,0
2000590,1,1/20/2001,6,16,1006,0,3,0,0
2000591,1,10/6/2000,31,18,1031,0,3,0,0
2000592,1,10/5/2000,10,26,1010,2,1,0,0
2000593,1,11/24/2000,30,13,1030,2,3,1,1
2000594,1,3/23/2001,28,21,1028,4,3,1,0
2000595,1,11/26/2000,22,8,1022,0,3,0,0
2000596,1,12/16/2000,16,4,1016,3,4,0,0
2000597,1,11/19/2000,27,23,1027,2,0,0,0
2000598,1,11/11/2000,8,9,1008,6,5,1,0
2000599,1,11/22/2000,31,4,1031,4,2,0,0
2000600,1,12/2/2000,17,13,1017,0,4,0,0
2000601,1,2/1/2001,15,20,1015,1,2,0,0
2000602,1,5/2/2001,21,32,1021,3,5,0,0
2000603,1,5/15/2001,4,22,1004,1,2,0,0
2000604,1,11/5/2000,11,25,1011,1,2,1,0
2000605,1,6/12/2001,1,21,1001,3,0,0,0
2000606,1,5/20/2001,18,1,1018,4,3,1,1
2000607,1,2/25/2001,3,16,1003,2,3,0,0
2000608,1,1/12/2001,20,27,1020,3,4,0,0
2000609,1,10/4/2000,1,17,1001,4,2,0,0
2000610,1,12/9/2000,4,2,1004,5,4,0,0
2000611,1,2/20/2001,25,28,1025,3,0,0,0
2000612,1,1/14/2001,22,18,1022,3,5,0,0
2000613,1,2/22/2001,7,6,1007,0,4,0,0
2000614,1,1/5/2001,15,31,1015,4,5,0,0
2000615,1,10/15/2000,22,12,1022,1,2,0,0
2000616,1,1/1/2001,9,24,1009,2,3,0,0
2000617,1,6/15/2001,12,23,1012,1,3,0,0
2000618,1,2/18/2001,27,6,1027,5,2,0,0
2000619,1,5/3/2001,11,7,1011,2,1,0,0
2000620,1,4/8/2001,20,25,1020,2,3,0,0
2000621,1,11/2/2000,29,27,1029,2,5,0,0
2000622,1,5/7/2001,12,1,1012,4,5,0,0
2000623,1,3/1/2001,2,28,1002,3,4,1,0
2000624,1,11/17/2000,23,18,1023,1,4,0,0
2000625,1,10/23/2000,14,12,1014,5,2,0,0
2000626,1,12/28/2000,24,23,1024,3,4,1,0
2000627,1,10/30/2000,10,25,1010,4,5,0,0
2000628,1,4/11/2001,25,26,1025,4,2,0,0
2000629,1,4/13/2001,22,4,1022,4,5,0,0
2000630,1,10/22/2000,17,32,1017,1,3,0,0
2000631,1,12/8/2000,27,20,1027,3,1,0,0
2000632,1,10/13/2000,16,19,1016,2,5,0,0
2000633,1,5/19/2001,5,12,1005,0,2,0,0
2000634,1,4/25/2001,7,22,1007,0,1,0,0
2000635,1,4/3/2001,17,9,1017,4,3,0,0
2000636,1,1/4/2001,18,20,1018,5,2,0,0
2000637,1,2/28/2001,11,32,1011,1,4,0,0
2000638,1,3/12/2001,12,26,1012,0,5,0,0
2000639,1,10/14/2000,30,16,1030,4,5,0,0
2000640,1,10/2/2000,20,16,1020,2,1,1,1
2000641,1,4/26/2001,25,12,1025,1,0,1,1
2000642,1,1/27/2001,25,31,1025,2,1,0,0
2000643,1,12/5/2000,29,12,1029,2,0,0,0
2000644,1,5/12/2001,20,3,1020,0,1,0,0
2000645,1,12/23/2000,5,19,1005,3,2,1,1
2000646,1,2/14/2001,21,16,1021,3,1,0,0
2000647,1,6/11/2001,25,8,1025,2,3,1,1
2000648,1,5/10/2001,12,21,1012,0,5,0,0
2000649,1,4/22/2001,12,10,1012,2,3,0,0
2000650,1,10/21/2000,12,5,1012,5,0,0,0
2000651,1,4/2/2001,29,28,1029,3,5,0,0
2000652,1,1/19/2001,12,15,1012,1,0,0,0
2000653,1,12/11/2000,30,21,1030,0,2,0,0
2000654,1,3/16/2001,10,29,1010,1,5,0,0
2000655,1,11/1/2000,21,11,1021,4,1,0,0
2000656,1,10/27/2000,11,5,1011,1,2,0,0
2000657,1,12/29/2000,20,29,1020,2,1,0,0
2000658,1,6/14/2001,6,18,1006,2,5,0,0
2000659,1,1/29/2001,11,1,1011,3,0,0,0
2000660,1,11/7/2000,7,13,1007,0,1,1,0
2000661,1,10/25/2000,23,28,1023,5,1,0,0
2000662,1,12/1/2000,4,8,1004,1,2,0,0
2000663,1,1/10/2001,3,20,1003,4,0,0,0
2000664,1,5/13/2001,2,27,1002,3,4,0,0
2000665,1,2/5/2001,12,9,1012,5,3,0,0
2000666,1,10/18/2000,27,31,1027,4,5,1,0
2000667,1,3/24/2001,13,28,1013,2,0,0,0
2000668,1,11/13/2000,3,18,1003,6,5,1,0
2000669,1,5/9/2001,7,4,1007,0,5,0,0
2000670,1,3/18/2001,19,13,1019,0,1,0,0
2000671,1,6/5/2001,25,11,1025,5,3,0,0
2000672,1,1/16/2001,30,29,1030,3,2,0,0
2000673,1,1/26/2001,5,24,1005,4,2,0,0
2000674,1,11/10/2000,17,30,1017,2,5,0,0
2000675,1,5/31/2001,5,7,1005,0,3,0,0
2000676,1,4/1/2001,31,12,1031,2,0,0,0
2000677,1,1/31/2001,26,25,1026,2,1,0,0
2000678,1,5/18/2001,30,1,1030,2,0,0,0
2000679,1,2/26/2001,31,5,1031,5,4,0,0
2000680,1,4/12/2001,8,14,1008,1,4,0,0
2000681,1,12/6/2000,29,20,1029,2,3,0,0
2000682,1,3/10/2001,22,9,1022,4,3,0,0
2000683,1,3/31/2001,19,11,1019,3,2,0,0
2000684,1,4/15/2001,19,32,1019,1,2,0,0
2000685,1,6/7/2001,14,1,1014,0,3,0,0
2000686,1,11/3/2000,23,21,1023,2,3,0,0
2000687,1,1/23/2001,4,9,1004,1,4,0,0
2000688,1,6/1/2001,30,6,1030,4,0,0,0
2000689,1,12/4/2000,1,32,1001,4,3,0,0
2000690,1,5/26/2001,2,20,1002,4,5,1,0
2000691,1,3/25/2001,30,24,1030,4,3,0,0
2000692,1,12/31/2000,17,11,1017,4,2,0,0
2000693,1,3/30/2001,4,21,1004,3,2,0,0
2000694,1,1/17/2001,29,25,1029,1,0,1,0
2000695,1,1/18/2001,28,15,1028,1,2,0,0
2000696,1,5/21/2001,13,18,1013,1,5,0,0
2000697,1,1/24/2001,23,29,1023,4,3,0,0
2000698,1,3/28/2001,19,7,1019,3,1,0,0
2000699,1,5/29/2001,2,14,1002,5,1,0,0
2000700,1,4/30/2001,28,19,1028,3,2,0,0
2000701,1,5/11/2001,23,1,1023,6,5,1,1
2000702,1,5/28/2001,29,7,1029,1,0,0,0
2000703,1,2/23/2001,14,11,1014,2,5,0,0
2000704,1,12/7/2000,27,7,1027,1,0,0,0
2000705,1,1/2/2001,30,9,1030,5,2,0,0
2000706,1,12/30/2000,7,19,1007,2,4,0,0
2000707,1,6/13/2001,15,4,1015,2,1,0,0
2000708,1,10/11/2000,27,3,1027,2,1,0,0
2000709,1,12/17/2000,30,4,1030,1,3,0,0
2000710,1,4/16/2001,26,13,1026,1,4,0,0
2000711,1,5/4/2001,15,25,1015,4,3,1,0
2000712,1,2/4/2001,20,24,1020,4,5,0,0
2000713,1,10/1/2000,1,31,1001,5,2,0,0
2000714,1,10/10/2000,30,18,1030,3,2,0,0
2000715,1,2/9/2001,32,27,1032,0,2,0,0
2000716,1,6/6/2001,3,15,1003,1,5,0,0
2000717,1,11/14/2000,21,3,1021,5,2,0,0
2000718,1,3/13/2001,21,7,1021,1,4,0,0
2000719,1,1/9/2001,22,15,1022,5,3,0,0
2000720,1,3/14/2001,23,17,1023,5,0,0,0
2000721,1,3/19/2001,9,13,1009,0,1,0,0
2000722,1,1/3/2001,13,23,1013,2,1,0,0
2000723,1,12/22/2000,9,19,1009,1,5,0,0
2000724,1,10/31/2000,27,19,1027,0,1,0,0
2000725,1,2/24/2001,31,8,1031,3,0,0,0
2000726,1,11/15/2000,26,15,1026,2,1,0,0
2000727,1,12/25/2000,5,30,1005,5,3,0,0
2000728,1,2/17/2001,32,10,1032,5,6,1,0
2000729,1,1/30/2001,29,17,1029,0,1,1,0
2000730,1,2/3/2001,17,1,1017,2,3,1,0
2000731,1,1/7/2001,5,31,1005,5,3,0,0
2000732,1,11/12/2000,31,29,1031,3,2,0,0
2000733,1,6/2/2001,9,10,1009,1,2,1,1
2000734,1,5/5/2001,21,20,1021,3,4,0,0
2000735,1,3/7/2001,8,25,1008,0,3,0,0
2000736,1,10/16/2000,22,26,1022,5,4,0,0
2000737,1,2/7/2001,24,6,1024,1,5,0,0
2000738,1,4/23/2001,23,9,1023,3,2,0,0
2000739,1,11/25/2000,7,25,1007,6,5,1,1
2000740,1,12/10/2000,15,9,1015,2,1,1,0
2000741,1,2/12/2001,2,7,1002,0,1,0,0
2000742,1,10/19/2000,17,29,1017,5,4,0,0
2000743,1,10/26/2000,15,29,1015,0,4,0,0
2000744,1,1/8/2001,1,20,1001,1,2,0,0
2000745,1,10/24/2000,15,27,1015,2,1,0,0
2000746,1,11/21/2000,22,32,1022,5,1,0,0
2000747,1,12/20/2000,9,30,1009,1,5,0,0
2000748,1,1/25/2001,6,12,1006,0,2,0,0
2000749,1,3/8/2001,8,21,1008,5,6,1,1
2000750,1,10/20/2000,24,13,1024,1,0,0,0
2000751,1,2/13/2001,28,11,1028,1,0,1,1
2000752,1,10/28/2000,9,14,1009,5,1,0,0
2000753,1,12/14/2000,7,11,1007,1,0,0,0
2000754,1,3/9/2001,28,9,1028,1,3,0,0
2000755,1,5/6/2001,30,23,1030,2,1,1,0
2000756,1,4/21/2001,24,5,1024,1,0,0,0
2000757,1,1/28/2001,32,7,1032,6,5,1,1
2000758,1,11/9/2000,30,27,1030,2,3,1,0
2000759,1,10/9/2000,31,13,1031,1,5,0,0
2000760,1,11/27/2000,19,29,1019,3,5,0,0
2000761,1,12/15/2000,28,22,1028,4,5,1,1
2000762,1,2/21/2001,29,2,1029,5,3,0,0
2000763,1,1/11/2001,6,3,1006,2,0,0,0
2000764,1,5/23/2001,6,31,1006,0,4,0,0
2000765,1,5/1/2001,13,1,1013,4,3,0,0
2000766,1,4/4/2001,16,22,1016,2,4,0,0
2000767,1,3/6/2001,13,25,1013,4,1,0,0
2000768,1,4/14/2001,14,24,1014,4,3,1,0
2000769,1,2/10/2001,32,11,1032,2,1,1,1
2000770,1,3/15/2001,23,5,1023,3,0,0,0
2000771,1,12/27/2000,18,24,1018,4,5,0,0
2000772,1,5/24/2001,11,15,1011,1,2,0,0
2000773,1,3/11/2001,29,9,1029,4,3,1,1
2000774,1,11/23/2000,18,13,1018,4,2,0,0
2000775,1,11/28/2000,20,4,1020,4,3,1,1
2000776,1,12/18/2000,8,23,1008,2,1,1,1
2000777,1,4/29/2001,19,26,1019,2,0,0,0
2000778,1,11/30/2000,6,27,1006,2,3,0,0
2000779,1,4/9/2001,18,31,1018,6,5,1,0
2000780,1,5/30/2001,17,23,1017,3,1,0,0
2000781,1,1/22/2001,8,11,1008,0,2,0,0
2000782,1,4/27/2001,31,27,1031,2,0,0,0
2000783,1,3/29/2001,6,13,1006,5,1,0,0
2000784,1,5/17/2001,14,16,1014,0,4,0,0
2000785,1,5/14/2001,31,17,1031,0,1,1,0
2000786,1,1/13/2001,2,22,1002,3,1,0,0
2000787,1,3/17/2001,6,11,1006,3,4,1,0
2000788,1,5/25/2001,12,7,1012,2,1,1,0
2000789,1,4/6/2001,5,8,1005,5,6,1,0
2000790,1,12/26/2000,19,16,1019,1,0,0,0
2000791,1,11/8/2000,13,7,1013,0,5,0,0
2000792,1,11/16/2000,30,17,1030,2,4,0,0
2000793,1,10/7/2000,14,22,1014,1,5,0,0
2000794,1,3/2/2001,10,20,1010,5,0,0,0
2000795,1,4/17/2001,16,15,1016,4,3,0,0
2000796,1,2/15/2001,5,32,1005,3,4,0,0
2000797,1,4/28/2001,2,19,1002,2,0,0,0
2000798,1,5/16/2001,2,15,1002,2,0,0,0
2000799,1,6/8/2001,4,17,1004,1,4,0,0
2000800,1,11/4/2000,20,17,1020,0,1,0,0
2000801,1,3/4/2001,27,22,1027,5,2,0,0
2000802,1,12/12/2000,11,27,1011,1,2,0,0
2000803,1,12/21/2000,26,24,1026,4,5,0,0
2000804,1,3/21/2001,2,32,1002,4,3,0,0
2000805,1,10/3/2000,22,19,1022,0,3,0,0
2000806,1,4/5/2001,21,18,1021,2,5,0,0
2000807,1,11/20/2000,13,4,1013,5,0,0,0
2000808,1,6/3/2001,6,17,1006,2,1,0,0
2000809,1,3/22/2001,2,24,1002,2,4,0,0
2000810,1,4/18/2001,28,27,1028,3,4,1,0
2000811,1,11/6/2000,27,1,1027,4,5,0,0
2000812,1,5/22/2001,15,32,1015,4,0,0,0
2000813,1,2/2/2001,27,8,1027,0,3,0,0
2000814,1,4/24/2001,32,22,1032,1,4,0,0
2000815,1,11/18/2000,27,16,1027,0,3,0,0
2000816,1,6/10/2001,26,9,1026,3,2,0,0
2000817,1,11/29/2000,12,6,1012,2,1,0,0
2000818,1,1/6/2001,1,15,1001,0,1,0,0
2000819,1,2/11/2001,18,4,1018,3,4,0,0
2000820,1,3/26/2001,2,11,1002,2,3,1,1
2000821,1,10/8/2000,21,10,1021,3,5,0,0
2000822,1,4/19/2001,14,27,1014,2,4,0,0
2000823,1,5/27/2001,24,19,1024,3,2,0,0
2000824,1,2/27/2001,2,4,1002,2,1,0,0
2000825,1,3/20/2001,12,29,1012,4,2,0,0
2000826,1,6/9/2001,26,21,1026,4,5,0,0
2000827,1,2/19/2001,11,14,1011,0,5,0,0
2000828,1,12/24/2000,13,27,1013,1,3,0,0
2000829,1,10/12/2000,8,2,1008,2,5,0,0
2000830,1,10/17/2000,25,32,1025,5,3,0,0
2000831,1,1/21/2001,8,13,1008,3,4,0,0
2000832,1,10/29/2000,27,14,1027,1,0,0,0
2000833,1,4/10/2001,15,11,1015,5,3,0,0
2000834,1,12/13/2000,3,2,1003,4,5,1,0
2000835,1,6/4/2001,13,29,1013,1,2,0,0
2000836,1,12/3/2000,1,4,1001,3,4,0,0
2000837,1,2/8/2001,23,6,1023,5,2,0,0
2000838,1,3/5/2001,11,2,1011,2,4,0,0
2000839,1,2/6/2001,25,22,1025,3,4,1,0
2000840,1,5/8/2001,14,15,1014,4,5,0,0
2000841,1,12/19/2000,3,28,1003,2,3,0,0
2000842,1,2/16/2001,6,9,1006,0,4,0,0
2000843,1,4/7/2001,20,14,1020,2,3,0,0
2000844,1,3/3/2001,30,2,1030,4,5,0,0
2000845,1,1/15/2001,31,19,1031,6,5,1,0
2000846,1,3/27/2001,3,31,1003,1,4,0,0
2000847,1,4/20/2001,5,10,1005,4,5,0,0
2000848,1,1/20/2001,7,30,1007,4,2,0,0
2000849,1,10/6/2000,20,1,1020,2,5,0,0
2000850,1,10/5/2000,24,27,1024,5,4,0,0
2000851,1,11/24/2000,4,13,1004,4,5,1,0
2000852,1,3/23/2001,17,15,1017,2,4,0,0
2000853,1,11/26/2000,21,23,1021,1,4,0,0
2000854,1,12/16/2000,10,7,1010,1,3,0,0
2000855,1,11/19/2000,32,17,1032,5,4,0,0
2000856,1,11/11/2000,14,9,1014,2,5,0,0
2000857,1,11/22/2000,3,22,1003,5,0,0,0
2000858,1,12/2/2000,11,29,1011,2,1,0,0
2000859,1,2/1/2001,15,12,1015,0,2,0,0
2000860,1,5/2/2001,8,12,1008,0,1,1,0
2000861,1,5/15/2001,15,14,1015,5,4,1,0
2000862,1,11/5/2000,1,19,1001,2,0,0,0
2000863,1,6/12/2001,14,10,1014,2,3,0,0
2000864,1,5/20/2001,20,2,1020,1,2,1,1
2000865,1,2/25/2001,29,11,1029,4,3,0,0
2000866,1,1/12/2001,20,19,1020,0,5,0,0
2000867,1,10/4/2000,12,28,1012,3,4,1,0
2000868,1,12/9/2000,7,31,1007,4,2,0,0
2000869,1,2/20/2001,11,10,1011,0,1,0,0
2000870,1,1/14/2001,7,28,1007,2,3,0,0
2000871,1,2/22/2001,13,12,1013,2,4,0,0
2000872,1,1/5/2001,19,27,1019,1,2,0,0
2000873,1,10/15/2000,31,21,1031,3,4,0,0
2000874,1,1/1/2001,16,23,1016,1,0,0,0
2000875,1,6/15/2001,31,16,1031,2,1,1,1
2000876,1,2/18/2001,7,12,1007,2,5,0,0
2000877,1,5/3/2001,20,26,1020,3,4,0,0
2000878,1,4/8/2001,19,6,1019,0,3,0,0
2000879,1,11/2/2000,12,8,1012,5,0,0,0
2000880,1,5/7/2001,17,2,1017,1,2,0,0
2000881,1,3/1/2001,9,1,1009,2,3,0,0
2000882,1,11/17/2000,18,15,1018,4,5,0,0
2000883,1,10/23/2000,15,19,1015,0,4,0,0
2000884,1,12/28/2000,6,15,1006,3,1,0,0
2000885,1,10/30/2000,13,8,1013,1,0,0,0
2000886,1,4/11/2001,15,23,1015,3,5,0,0
2000887,1,4/13/2001,1,29,1001,2,3,1,0
2000888,1,10/22/2000,3,4,1003,5,4,0,0
2000889,1,12/8/2000,29,13,1029,3,1,0,0
2000890,1,10/13/2000,19,8,1019,3,1,0,0
2000891,1,5/19/2001,7,2,1007,5,4,0,0
2000892,1,4/25/2001,11,23,1011,4,1,0,0
2000893,1,4/3/2001,8,5,1008,0,3,0,0
2000894,1,1/4/2001,24,30,1024,5,6,1,1
2000895,1,2/28/2001,9,2,1009,6,5,1,1
2000896,1,3/12/2001,28,4,1028,1,2,1,1
2000897,1,10/14/2000,8,30,1008,1,4,0,0
2000898,1,10/2/2000,20,30,1020,5,0,0,0
2000899,1,4/26/2001,7,14,1007,5,4,1,1
2000900,1,1/27/2001,1,24,1001,2,3,0,0
2000901,1,12/5/2000,11,28,1011,5,3,0,0
2000902,1,5/12/2001,25,13,1025,4,0,0,0
2000903,1,12/23/2000,10,19,1010,4,3,1,0
2000904,1,2/14/2001,28,32,1028,2,0,0,0
2000905,1,6/11/2001,8,7,1008,2,3,0,0
2000906,1,5/10/2001,19,22,1019,1,2,0,0
2000907,1,4/22/2001,27,32,1027,3,5,0,0
2000908,1,10/21/2000,7,23,1007,1,2,0,0
2000909,1,4/2/2001,7,15,1007,1,2,1,1
2000910,1,1/19/2001,16,26,1016,0,5,0,0
2000911,1,12/11/2000,16,6,1016,1,5,0,0
2000912,1,3/16/2001,30,19,1030,5,1,0,0
2000913,1,11/1/2000,21,17,1021,4,1,0,0
2000914,1,10/27/2000,27,28,1027,0,3,0,0
2000915,1,12/29/2000,20,6,1020,5,1,0,0
2000916,1,6/14/2001,5,26,1005,5,2,0,0
2000917,1,1/29/2001,16,11,1016,4,2,0,0
2000918,1,11/7/2000,9,11,1009,0,3,0,0
2000919,1,10/25/2000,22,28,1022,5,3,0,0
2000920,1,12/1/2000,8,17,1008,4,0,0,0
2000921,1,1/10/2001,22,14,1022,4,3,0,0
2000922,1,5/13/2001,16,29,1016,3,2,0,0
2000923,1,2/5/2001,16,9,1016,1,3,0,0
2000924,1,10/18/2000,28,2,1028,5,3,0,0
2000925,1,3/24/2001,1,18,1001,4,5,1,0
2000926,1,11/13/2000,31,6,1031,0,4,0,0
2000927,1,5/9/2001,5,14,1005,4,5,0,0
2000928,1,3/18/2001,13,9,1013,3,4,1,0
2000929,1,6/5/2001,11,9,1011,0,2,0,0
2000930,1,1/16/2001,13,5,1013,1,4,0,0
2000931,1,1/26/2001,5,3,1005,1,4,0,0
2000932,1,11/10/2000,19,15,1019,5,3,0,0
2000933,1,5/31/2001,9,8,1009,4,3,1,1
2000934,1,4/1/2001,6,8,1006,3,2,0,0
2000935,1,1/31/2001,17,8,1017,1,3,0,0
2000936,1,5/18/2001,29,15,1029,2,5,0,0
2000937,1,2/26/2001,15,2,1015,4,0,0,0
2000938,1,4/12/2001,25,23,1025,3,4,1,0
2000939,1,12/6/2000,7,26,1007,4,3,0,0
2000940,1,3/10/2001,21,19,1021,1,4,0,0
2000941,1,3/31/2001,27,10,1027,4,0,0,0
2000942,1,4/15/2001,12,32,1012,2,0,0,0
2000943,1,6/7/2001,8,29,1008,2,0,0,0
2000944,1,11/3/2000,29,26,1029,2,5,0,0
2000945,1,1/23/2001,23,26,1023,2,5,0,0
2000946,1,6/1/2001,16,2,1016,3,0,0,0
2000947,1,12/4/2000,9,27,1009,0,1,0,0
2000948,1,5/26/2001,18,25,1018,4,1,0,0
2000949,1,3/25/2001,17,4,1017,4,5,0,0
2000950,1,12/31/2000,5,9,1005,3,4,1,0
2000951,1,3/30/2001,13,20,1013,4,3,0,0
2000952,1,1/17/2001,21,26,1021,4,3,0,0
2000953,1,1/18/2001,21,31,1021,4,2,0,0
2000954,1,5/21/2001,19,12,1019,1,0,1,1
2000955,1,1/24/2001,19,31,1019,5,4,0,0
2000956,1,3/28/2001,4,26,1004,3,0,0,0
2000957,1,5/29/2001,32,24,1032,3,4,0,0
2000958,1,4/30/2001,25,14,1025,3,0,0,0
2000959,1,5/11/2001,7,17,1007,4,2,0,0
2000960,1,5/28/2001,19,21,1019,2,3,0,0
2000961,1,2/23/2001,17,25,1017,4,0,0,0
2000962,1,12/7/2000,19,14,1019,1,3,0,0
2000963,1,1/2/2001,24,31,1024,2,0,0,0
2000964,1,12/30/2000,24,7,1024,0,2,0,0
2000965,1,6/13/2001,11,31,1011,5,2,0,0
2000966,1,10/11/2000,2,29,1002,2,3,0,0
2000967,1,12/17/2000,26,32,1026,1,0,0,0
2000968,1,4/16/2001,32,26,1032,2,3,0,0
2000969,1,5/4/2001,28,26,1028,5,1,0,0
2000970,1,2/4/2001,1,16,1001,2,4,0,0
2000971,1,10/1/2000,3,19,1003,4,5,0,0
2000972,1,10/10/2000,11,3,1011,5,4,0,0
2000973,1,2/9/2001,18,8,1018,4,0,0,0
2000974,1,6/6/2001,4,31,1004,6,5,1,1
2000975,1,11/14/2000,26,1,1026,3,2,0,0
2000976,1,3/13/2001,17,7,1017,5,0,0,0
2000977,1,1/9/2001,21,27,1021,0,5,0,0
2000978,1,3/14/2001,6,21,1006,1,0,1,1
2000979,1,3/19/2001,17,3,1017,3,4,0,0
2000980,1,1/3/2001,2,21,1002,2,0,0,0
2000981,1,12/22/2000,5,20,1005,5,4,0,0
2000982,1,10/31/2000,10,13,1010,4,5,0,0
2000983,1,2/24/2001,1,13,1001,4,0,0,0
2000984,1,11/15/2000,20,23,1020,2,1,0,0
2000985,1,12/25/2000,32,20,1032,4,3,0,0
2000986,1,2/17/2001,29,21,1029,0,2,0,0
2000987,1,1/30/2001,3,23,1003,2,3,0,0
2000988,1,2/3/2001,18,29,1018,5,0,0,0
2000989,1,1/7/2001,5,29,1005,3,2,0,0
2000990,1,11/12/2000,12,11,1012,3,0,0,0
2000991,1,6/2/2001,29,14,1029,1,2,1,0
2000992,1,5/5/2001,28,16,1028,4,0,0,0
20011,2,11/17/2001,14,22,1014,6,5,1,0
20012,2,5/19/2002,24,30,1024,5,3,0,0
20013,2,11/10/2001,18,6,1018,5,4,0,0
